city,station_name,lat,lon,utc_time,pm25,temp,blh,sp,wind_spd,rh,AOD
Delhi,"Rohini, Delhi - DPCC",28.732528,77.11992,2025-11-05 02:45:00+00:00,143.0,25.653680419921898,369.58349609375,97466.9453125,2.963705354330564,98.1763266762569,
Delhi,"Pusa, Delhi - DPCC",28.639645,77.146262,2026-01-09 16:30:00+00:00,282.0,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Hyderabad,"New Malakpet, Hyderabad - TSPCB",17.37206,78.50864,2025-12-02 11:15:00+00:00,46.24,23.306024169921898,660.5836181640625,94096.9453125,5.351968596640679,90.36540426705358,
Delhi,"Vasundhara, Ghaziabad - UPPCB",28.6603346,77.3572563,2026-03-06 22:45:00+00:00,149.0,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Hyderabad,"New Malakpet, Hyderabad - TSPCB",17.37206,78.50864,2025-08-04 03:45:00+00:00,29.48,27.037896728515648,706.658447265625,94551.25,2.890487519624324,77.67153008893901,
Mumbai,"Bhayandar West, Mira-Bhayandar - MPCB",19.296481,72.840923,2025-09-02 13:00:00+00:00,12.46,26.011102294921898,628.83349609375,100113.9453125,4.850182141788759,93.87583261349012,
Lucknow,"Gomti Nagar, Lucknow - UPPCB",26.86812,81.005119,2026-01-07 04:30:00+00:00,80.0,26.128076171875023,484.95849609375,98738.9375,3.201426413770895,96.63677458729822,
Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",20.24079,85.836784,2025-11-09 10:45:00+00:00,95.0,26.430810546875023,86.33360290527344,99655.9375,1.2951369068387346,95.46516280566564,
Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",8.5149093,76.9435879,2025-12-11 12:00:00+00:00,28.0,24.284570312500023,683.58349609375,99269.9375,5.794258208182954,94.90013641754828,
Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",19.090337,73.014232,2026-01-01 16:45:00+00:00,61.75,25.407586669921898,505.20849609375,100240.9453125,4.520765714531221,93.21398822360216,
Delhi,"Chandni Chowk, Delhi - IITM",28.656756,77.227234,2025-08-05 01:00:00+00:00,44.6,27.568505859375023,371.6572265625,97685.921875,2.330703994734479,88.74262198976112,
Delhi,"Shadipur, Delhi - CPCB",28.6514781,77.1473105,2025-11-04 23:15:00+00:00,116.5,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Delhi,"Pusa, Delhi - DPCC",28.639645,77.146262,2026-02-13 17:45:00+00:00,99.0,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",13.003872,77.664217,2025-11-06 22:00:00+00:00,31.12,21.028680419921898,775.70849609375,90864.9453125,5.113400078265024,93.71764107265524,
Mumbai,"Shivaji Nagar, Mumbai - BMC",19.060498,72.923356,2025-12-06 07:00:00+00:00,53.29,25.407586669921898,505.20849609375,100240.9453125,4.520765714531221,93.21398822360216,
Delhi,New Delhi,28.63576,77.22445,2025-11-09 20:30:00+00:00,238.0,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",19.090337,73.014232,2025-11-01 05:30:00+00:00,11.93,25.407586669921898,505.20849609375,100240.9453125,4.520765714531221,93.21398822360216,
Delhi,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526,2026-01-03 03:45:00+00:00,127.0,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Delhi,"Rohini, Delhi - DPCC",28.732528,77.11992,2026-01-09 17:45:00+00:00,305.0,25.653680419921898,369.58349609375,97466.9453125,2.963705354330564,98.1763266762569,
Mumbai,"Upvan Fort, Thane - MPCB",19.222279,72.957979,2025-12-08 00:00:00+00:00,57.65,25.743524169921898,518.70849609375,100250.9453125,3.368684028873759,95.40892446688406,
Bengaluru,"Jigani, Bengaluru - KSPCB",12.7816279,77.6299145,2025-11-01 09:30:00+00:00,22.97,21.028680419921898,775.70849609375,90864.9453125,5.113400078265024,93.71764107265524,
Mumbai,"Vile Parle West, Mumbai - MPCB",19.10861,72.83622,2025-11-08 22:15:00+00:00,31.9,25.839227294921898,629.95849609375,100370.9453125,6.507851706947847,91.52910036947866,
Delhi,"Sector 1, Noida extension",28.583491,77.431714,2025-11-15 13:00:00+00:00,214.96933339436848,25.561883544921898,323.20849609375,97430.9453125,2.877309861122454,98.20932882401362,
Lucknow,"Central School, Lucknow - CPCB",26.8821003,80.9302753,2026-01-08 21:30:00+00:00,66.0,26.128076171875023,484.95849609375,98738.9375,3.201426413770895,96.63677458729822,
Kolkata,"Jadavpur, Kolkata - WBPCB",22.49929,88.36917,2025-08-01 17:15:00+00:00,36.47,28.110498046875023,262.208740234375,100150.3125,2.1126842486234745,93.55763845161331,
Hyderabad,"New Malakpet, Hyderabad - TSPCB",17.37206,78.50864,2026-02-05 07:15:00+00:00,29.27,23.306024169921898,660.5836181640625,94096.9453125,5.351968596640679,90.36540426705358,
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738,2025-08-11 08:45:00+00:00,35.0,32.31279907226565,1191.288818359375,97711.7265625,2.712799494575963,69.56987973926041,
Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",17.544898999999997,78.486949,2026-02-01 11:15:00+00:00,27.71,23.388055419921898,667.8336181640625,94173.9453125,5.124915901449385,90.9659958934684,
Hyderabad,"New Malakpet, Hyderabad - TSPCB",17.37206,78.50864,2025-12-08 19:30:00+00:00,28.27,23.306024169921898,660.5836181640625,94096.9453125,5.351968596640679,90.36540426705358,
Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",8.5149093,76.9435879,2025-12-09 04:45:00+00:00,30.0,24.284570312500023,683.58349609375,99269.9375,5.794258208182954,94.90013641754828,
Kolkata,"SVSPA Campus, Barrackpore - WBPCB",22.7605581,88.3617589,2025-08-02 20:45:00+00:00,26.33,28.923730468750023,512.14453125,100202.625,3.3299964546930894,91.63535117325168,
Kolkata,"Dasnagar, Howrah - WBPCB",22.6025571,88.3105664,2026-02-11 11:30:00+00:00,29.74,27.598779296875023,93.58360290527344,100068.9375,1.3312617003298586,95.25131197356052,
Delhi,"Chandni Chowk, Delhi - IITM",28.656756,77.227234,2026-02-23 04:45:00+00:00,112.4,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Lucknow,"Gomti Nagar, Lucknow - UPPCB",26.86812,81.005119,2025-12-05 01:30:00+00:00,70.0,26.128076171875023,484.95849609375,98738.9375,3.201426413770895,96.63677458729822,
Hyderabad,"Central University, Hyderabad - TSPCB",17.460103,78.334361,2025-12-10 12:00:00+00:00,30.0,23.388055419921898,667.8336181640625,94173.9453125,5.124915901449385,90.9659958934684,
Hyderabad,Hyderabad,17.38405,78.45636,2025-10-16 03:30:00+00:00,53.0,23.388055419921898,667.8336181640625,94173.9453125,5.124915901449385,90.9659958934684,
Delhi,"Sector-116, Noida - UPPCB",28.56923,77.393848,2026-02-05 07:45:00+00:00,51.0,25.561883544921898,323.20849609375,97430.9453125,2.877309861122454,98.20932882401362,0.6865375638008118
Delhi,"Jahangirpuri, Delhi - DPCC",28.73282,77.170633,2025-10-12 02:15:00+00:00,111.0,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",19.000083,72.813993,2025-11-01 16:30:00+00:00,25.94,25.839227294921898,629.95849609375,100370.9453125,6.507851706947847,91.52910036947866,
Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",19.065931,72.862131,2025-12-11 12:30:00+00:00,42.09,25.839227294921898,629.95849609375,100370.9453125,6.507851706947847,91.52910036947866,
Delhi,"Sector 1, Noida extension",28.583491,77.431714,2025-11-02 17:00:00+00:00,173.8959582646688,25.561883544921898,323.20849609375,97430.9453125,2.877309861122454,98.20932882401362,
Mumbai,"Mindspace-Malad West, Mumbai - MPCB",19.1878657,72.8304069,2026-02-05 15:00:00+00:00,55.61,26.011102294921898,628.83349609375,100113.9453125,4.850182141788759,93.87583261349012,
Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",19.0632143,72.8456324,2026-01-07 01:45:00+00:00,81.02,25.839227294921898,629.95849609375,100370.9453125,6.507851706947847,91.52910036947866,
Nagpur,"Ambazari, Nagpur - MPCB",21.121801,79.04952,2026-01-07 02:45:00+00:00,60.2,25.018701171875023,349.08349609375,96443.9375,2.354082138933167,93.18415322642574,
Mumbai,"Upvan Fort, Thane - MPCB",19.222279,72.957979,2025-10-01 23:15:00+00:00,12.54,25.743524169921898,518.70849609375,100250.9453125,3.368684028873759,95.40892446688406,
Mumbai,"Sanpada, Navi Mumbai - MPCB",19.0575752,73.0151367,2025-10-07 20:30:00+00:00,41.12,25.407586669921898,505.20849609375,100240.9453125,4.520765714531221,93.21398822360216,
Kolkata,"Victoria, Kolkata - WBPCB",22.5448082,88.3403691,2026-02-14 00:00:00+00:00,90.6,27.598779296875023,93.58360290527344,100068.9375,1.3312617003298586,95.25131197356052,
Mumbai,"Vile Parle West, Mumbai - MPCB",19.10861,72.83622,2025-10-11 00:45:00+00:00,57.0,25.839227294921898,629.95849609375,100370.9453125,6.507851706947847,91.52910036947866,
Bhubaneswar,"Patia, Bhubaneswar - OSPCB",20.34652,85.8163,2025-08-07 01:00:00+00:00,10.0,28.789208984375023,219.574447631836,99985.125,1.8760159324285848,88.80626187698982,
Mumbai,"Bandra Kurla Complex, Mumbai - IITM",19.0627,72.84614,2025-08-10 04:15:00+00:00,49.1,25.7431579589844,408.683837890625,100861.7734375,3.017356990686684,89.72836293553517,
Mumbai,"Upvan Fort, Thane - MPCB",19.222279,72.957979,2025-08-11 20:30:00+00:00,12.58,25.848565673828148,347.207275390625,100522.8359375,2.336387246709999,91.74138992837078,
Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",12.921418,77.502466,2026-01-10 11:15:00+00:00,93.36,21.374383544921898,796.95849609375,91173.9453125,4.225358964327853,92.39654037436505,
Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",12.920984,77.584908,2025-10-05 22:45:00+00:00,11.0,21.374383544921898,796.95849609375,91173.9453125,4.225358964327853,92.39654037436505,
Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",12.921418,77.502466,2026-03-04 16:45:00+00:00,49.36,21.374383544921898,796.95849609375,91173.9453125,4.225358964327853,92.39654037436505,
Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",22.51106,88.35142,2026-02-04 04:15:00+00:00,57.25,27.598779296875023,93.58360290527344,100068.9375,1.3312617003298586,95.25131197356052,
Mumbai,"Kasarvadavali, Thane - MPCB",19.26777,72.97182,2025-11-03 10:15:00+00:00,32.1,25.743524169921898,518.70849609375,100250.9453125,3.368684028873759,95.40892446688406,
Delhi,"CRRI Mathura Road, New Delhi - IMD",28.5512005,77.2735737,2026-03-07 01:00:00+00:00,122.28,25.561883544921898,323.20849609375,97430.9453125,2.877309861122454,98.20932882401362,
Delhi,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526,2025-10-12 07:45:00+00:00,55.0,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,0.5253691077232361
Delhi,"CRRI Mathura Road, New Delhi - IMD",28.5512005,77.2735737,2025-09-11 15:30:00+00:00,41.77,25.561883544921898,323.20849609375,97430.9453125,2.877309861122454,98.20932882401362,
Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",19.0632143,72.8456324,2026-01-06 03:00:00+00:00,93.32,25.839227294921898,629.95849609375,100370.9453125,6.507851706947847,91.52910036947866,
Delhi,"Sirifort, Delhi - CPCB",28.5504249,77.2159377,2025-09-05 01:30:00+00:00,18.0,25.561883544921898,323.20849609375,97430.9453125,2.877309861122454,98.20932882401362,
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738,2026-02-10 03:00:00+00:00,127.0,25.561883544921898,323.20849609375,97430.9453125,2.877309861122454,98.20932882401362,
Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",19.065931,72.862131,2025-11-12 08:00:00+00:00,57.9,25.839227294921898,629.95849609375,100370.9453125,6.507851706947847,91.52910036947866,0.5246760249137878
Delhi,"Sector - 62, Noida, UP - IMD",28.6245479,77.3577104,2025-10-06 08:30:00+00:00,43.15,25.561883544921898,323.20849609375,97430.9453125,2.877309861122454,98.20932882401362,
Delhi,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023,2025-12-01 15:45:00+00:00,304.0,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",19.02579,73.10297,2025-12-09 03:30:00+00:00,0.0,25.407586669921898,505.20849609375,100240.9453125,4.520765714531221,93.21398822360216,
Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",12.921418,77.502466,2025-08-07 14:15:00+00:00,33.29,25.113366699218773,260.325927734375,91180.9140625,1.9417275798112328,83.97335687485187,
Mumbai,"Mindspace-Malad West, Mumbai - MPCB",19.1878657,72.8304069,2026-02-12 08:00:00+00:00,54.32,26.011102294921898,628.83349609375,100113.9453125,4.850182141788759,93.87583261349012,0.4039718508720398
Delhi,"Pusa, Delhi - DPCC",28.639645,77.146262,2025-09-04 06:45:00+00:00,7.0,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Mumbai,"Shivaji Nagar, Mumbai - BMC",19.060498,72.923356,2025-12-14 03:30:00+00:00,107.5,25.407586669921898,505.20849609375,100240.9453125,4.520765714531221,93.21398822360216,
Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",19.000083,72.813993,2025-11-10 05:00:00+00:00,51.09,25.839227294921898,629.95849609375,100370.9453125,6.507851706947847,91.52910036947866,
Mumbai,"Mindspace-Malad West, Mumbai - MPCB",19.1878657,72.8304069,2025-10-07 08:15:00+00:00,21.64,26.011102294921898,628.83349609375,100113.9453125,4.850182141788759,93.87583261349012,
Delhi,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023,2026-02-06 09:15:00+00:00,67.0,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,0.4070354402065277
Delhi,"Santushti Apartments, Vasant Kunj",28.5266,77.1493,2025-11-14 21:00:00+00:00,101.30800018310548,25.561883544921898,323.20849609375,97430.9453125,2.877309861122454,98.20932882401362,
Delhi,"Mundka, Delhi - DPCC",28.684678,77.076574,2026-02-12 20:15:00+00:00,196.0,25.653680419921898,369.58349609375,97466.9453125,2.963705354330564,98.1763266762569,
Delhi,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526,2025-12-06 03:45:00+00:00,120.0,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Mumbai,"Ghatkopar, Mumbai - BMC",19.083694,72.920967,2026-01-21 15:00:00+00:00,54.59,25.407586669921898,505.20849609375,100240.9453125,4.520765714531221,93.21398822360216,
Mumbai,"Bhayandar West, Mira-Bhayandar - MPCB",19.296481,72.840923,2025-12-07 10:45:00+00:00,33.16,26.011102294921898,628.83349609375,100113.9453125,4.850182141788759,93.87583261349012,
Nagpur,"Ambazari, Nagpur - MPCB",21.121801,79.04952,2025-09-12 03:15:00+00:00,13.34,25.018701171875023,349.08349609375,96443.9375,2.354082138933167,93.18415322642574,
Mumbai,"Bhayandar West, Mira-Bhayandar - MPCB",19.296481,72.840923,2026-01-02 12:00:00+00:00,51.31,26.011102294921898,628.83349609375,100113.9453125,4.850182141788759,93.87583261349012,
Mumbai,"Sanpada, Navi Mumbai - MPCB",19.0575752,73.0151367,2025-10-01 02:15:00+00:00,13.0,25.407586669921898,505.20849609375,100240.9453125,4.520765714531221,93.21398822360216,
Mumbai,"Deonar, Mumbai - IITM",19.04946,72.923,2025-11-07 01:00:00+00:00,100.61,25.407586669921898,505.20849609375,100240.9453125,4.520765714531221,93.21398822360216,
Kolkata,"Jadavpur, Kolkata - WBPCB",22.49929,88.36917,2025-12-01 20:00:00+00:00,138.7,27.598779296875023,93.58360290527344,100068.9375,1.3312617003298586,95.25131197356052,
Delhi,"Sector-116, Noida - UPPCB",28.56923,77.393848,2025-08-12 01:00:00+00:00,13.0,28.171533203125023,71.9993896484375,97796.0,1.187762210508545,92.20352631554992,
Hyderabad,"New Malakpet, Hyderabad - TSPCB",17.37206,78.50864,2026-01-06 05:30:00+00:00,26.83,23.306024169921898,660.5836181640625,94096.9453125,5.351968596640679,90.36540426705358,0.7783149480819702
Delhi,"Sector - 62, Noida, UP - IMD",28.6245479,77.3577104,2025-08-11 01:45:00+00:00,21.07,28.502374267578148,413.205078125,97798.4375,2.8004518291324367,84.7083671186048,
Delhi,"Jahangirpuri, Delhi - DPCC",28.73282,77.170633,2026-02-21 22:15:00+00:00,163.0,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",17.544898999999997,78.486949,2026-03-04 20:15:00+00:00,26.85,23.388055419921898,667.8336181640625,94173.9453125,5.124915901449385,90.9659958934684,
Mumbai,"Borivali East, Mumbai - MPCB",19.227474,72.864394,2025-10-05 12:00:00+00:00,13.0,26.011102294921898,628.83349609375,100113.9453125,4.850182141788759,93.87583261349012,
Mumbai,"Ghatkopar, Mumbai - BMC",19.083694,72.920967,2026-03-05 04:45:00+00:00,57.25,25.407586669921898,505.20849609375,100240.9453125,4.520765714531221,93.21398822360216,
Bengaluru,"Jigani, Bengaluru - KSPCB",12.7816279,77.6299145,2025-08-21 17:15:00+00:00,25.81,23.222497558593773,153.87034606933594,91384.3125,1.950799966296213,85.37063591682809,
Delhi,"Rohini, Delhi - DPCC",28.732528,77.11992,2025-08-06 17:30:00+00:00,31.0,29.304803466796898,52.65005493164063,97861.0859375,1.3697997919870268,80.29839565831485,
Hyderabad,"Sanathnagar, Hyderabad - TSPCB",17.4559458,78.4332152,2026-01-21 22:15:00+00:00,44.0,23.388055419921898,667.8336181640625,94173.9453125,5.124915901449385,90.9659958934684,
Delhi,"Shadipur, Delhi - CPCB",28.6514781,77.1473105,2026-03-05 11:45:00+00:00,78.5,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Delhi,"IGI Airport (T3), Delhi - IMD",28.5627763,77.1180053,2026-01-09 08:00:00+00:00,144.9,25.559930419921898,314.70849609375,97336.9453125,2.876974650774771,98.04961205161014,
Delhi,"ITO, New Delhi - CPCB",28.628624,77.24106,2025-10-09 15:30:00+00:00,59.0,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Delhi,"Teri Gram, Gurugram - HSPCB",28.4275,77.1465,2025-11-12 20:00:00+00:00,90.81,25.561883544921898,323.20849609375,97430.9453125,2.877309861122454,98.20932882401362,
Mumbai,"Kasarvadavali, Thane - MPCB",19.26777,72.97182,2025-09-12 01:00:00+00:00,27.18,25.743524169921898,518.70849609375,100250.9453125,3.368684028873759,95.40892446688406,
Bhubaneswar,"Patia, Bhubaneswar - OSPCB",20.34652,85.8163,2025-12-03 06:45:00+00:00,101.0,26.430810546875023,86.33360290527344,99655.9375,1.2951369068387346,95.46516280566564,
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",28.531346,77.190156,2026-03-06 19:00:00+00:00,74.0,25.561883544921898,323.20849609375,97430.9453125,2.877309861122454,98.20932882401362,
Delhi,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526,2026-03-04 17:00:00+00:00,51.0,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",22.627875,88.3804,2026-01-10 07:30:00+00:00,80.31,27.598779296875023,93.58360290527344,100068.9375,1.3312617003298586,95.25131197356052,0.3829765915870666
Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",22.627875,88.3804,2026-02-06 10:15:00+00:00,50.49,27.598779296875023,93.58360290527344,100068.9375,1.3312617003298586,95.25131197356052,
Mumbai,"Worli, Mumbai - MPCB",18.9936162,72.8128113,2025-08-13 03:00:00+00:00,36.92,26.017480468750023,474.92333984375,100467.4609375,3.9981136600926783,90.21635435946388,
Kolkata,"Victoria, Kolkata - WBPCB",22.5448082,88.3403691,2026-03-02 23:15:00+00:00,103.1,27.598779296875023,93.58360290527344,100068.9375,1.3312617003298586,95.25131197356052,
Kolkata,"Victoria, Kolkata - WBPCB",22.5448082,88.3403691,2025-08-17 14:45:00+00:00,15.7,28.887597656250023,531.359375,100281.875,3.010550216762291,85.67330198517544,
Mumbai,"Vile Parle West, Mumbai - MPCB",19.10861,72.83622,2026-02-11 16:45:00+00:00,35.2,25.839227294921898,629.95849609375,100370.9453125,6.507851706947847,91.52910036947866,
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",28.531346,77.190156,2026-02-13 01:15:00+00:00,75.0,25.561883544921898,323.20849609375,97430.9453125,2.877309861122454,98.20932882401362,
Mumbai,"Ghatkopar, Mumbai - BMC",19.083694,72.920967,2025-08-08 03:15:00+00:00,12.09,26.978143310546898,452.489990234375,100522.21875,1.0912091605653529,86.04624126223106,
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738,2025-12-10 03:15:00+00:00,90.0,25.561883544921898,323.20849609375,97430.9453125,2.877309861122454,98.20932882401362,
Delhi,"Vasundhara, Ghaziabad - UPPCB",28.6603346,77.3572563,2025-09-11 08:30:00+00:00,21.0,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Delhi,"IGI Airport (T3), Delhi - IMD",28.5627763,77.1180053,2025-08-10 17:30:00+00:00,31.73,29.126367187500023,144.76609802246094,97711.0390625,2.233810240890384,79.57707452012012,
Delhi,"Pusa, Delhi - DPCC",28.639645,77.146262,2026-02-02 04:45:00+00:00,113.0,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Kolkata,"Belur Math, Howrah - WBPCB",22.629801,88.352017,2025-12-04 16:15:00+00:00,244.9,27.598779296875023,93.58360290527344,100068.9375,1.3312617003298586,95.25131197356052,
Kolkata,"Victoria, Kolkata - WBPCB",22.5448082,88.3403691,2025-12-02 06:15:00+00:00,127.7,27.598779296875023,93.58360290527344,100068.9375,1.3312617003298586,95.25131197356052,0.9733995199203492
Mumbai,"Upvan Fort, Thane - MPCB",19.222279,72.957979,2025-10-05 21:30:00+00:00,25.87,25.743524169921898,518.70849609375,100250.9453125,3.368684028873759,95.40892446688406,
Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",12.921418,77.502466,2025-10-03 10:15:00+00:00,33.0,21.374383544921898,796.95849609375,91173.9453125,4.225358964327853,92.39654037436505,
Hyderabad,"Sanathnagar, Hyderabad - TSPCB",17.4559458,78.4332152,2026-01-22 22:45:00+00:00,38.0,23.388055419921898,667.8336181640625,94173.9453125,5.124915901449385,90.9659958934684,
Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",17.544898999999997,78.486949,2025-08-09 05:00:00+00:00,27.24,25.928826904296898,640.3984375,94743.546875,3.0996174178232456,81.71368232790344,
Delhi,"Sector-1, Noida - UPPCB",28.589247,77.321962,2025-08-07 14:00:00+00:00,29.0,32.22664794921877,257.575927734375,97529.90625,2.6574470409010984,68.55679039873553,
Kolkata,"Dasnagar, Howrah - WBPCB",22.6025571,88.3105664,2025-08-07 16:30:00+00:00,25.47,27.547509765625023,401.425048828125,100408.0625,2.6696188217259653,92.93378139884028,
Delhi,"Sector - 62, Noida, UP - IMD",28.6245479,77.3577104,2025-10-04 11:00:00+00:00,44.58,25.561883544921898,323.20849609375,97430.9453125,2.877309861122454,98.20932882401362,
Mumbai,"Shivaji Nagar, Mumbai - BMC",19.060498,72.923356,2025-12-03 19:15:00+00:00,79.28,25.407586669921898,505.20849609375,100240.9453125,4.520765714531221,93.21398822360216,
Bengaluru,"Peenya, Bengaluru - CPCB",13.0270199,77.494094,2025-12-10 14:45:00+00:00,20.41,21.374383544921898,796.95849609375,91173.9453125,4.225358964327853,92.39654037436505,
Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",19.090337,73.014232,2025-11-10 23:00:00+00:00,103.81,25.407586669921898,505.20849609375,100240.9453125,4.520765714531221,93.21398822360216,
Mumbai,"Mindspace-Malad West, Mumbai - MPCB",19.1878657,72.8304069,2025-12-10 14:15:00+00:00,28.16,26.011102294921898,628.83349609375,100113.9453125,4.850182141788759,93.87583261349012,
Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",19.02579,73.10297,2025-09-04 08:00:00+00:00,18.0,25.407586669921898,505.20849609375,100240.9453125,4.520765714531221,93.21398822360216,
Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",20.24079,85.836784,2026-01-03 05:30:00+00:00,160.0,26.430810546875023,86.33360290527344,99655.9375,1.2951369068387346,95.46516280566564,1.4839824438095093
Kolkata,"Victoria, Kolkata - WBPCB",22.5448082,88.3403691,2025-08-19 04:45:00+00:00,14.3,28.531640625000023,891.447265625,100259.8125,5.086675963891407,85.21455446948049,
Mumbai,"Upvan Fort, Thane - MPCB",19.222279,72.957979,2025-09-06 10:30:00+00:00,13.75,25.743524169921898,518.70849609375,100250.9453125,3.368684028873759,95.40892446688406,
Delhi,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-12-10 20:45:00+00:00,216.0,25.561883544921898,323.20849609375,97430.9453125,2.877309861122454,98.20932882401362,
Mumbai,"Bhayandar West, Mira-Bhayandar - MPCB",19.296481,72.840923,2026-01-01 14:00:00+00:00,17.37,26.011102294921898,628.83349609375,100113.9453125,4.850182141788759,93.87583261349012,
Delhi,"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413,2025-10-06 09:00:00+00:00,21.2,25.559930419921898,314.70849609375,97336.9453125,2.876974650774771,98.04961205161014,
Delhi,"Pusa, Delhi - IMD",28.639645,77.146263,2025-11-05 09:31:00+00:00,111.87750244140624,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Kolkata,"Belur Math, Howrah - WBPCB",22.629801,88.352017,2025-12-12 04:45:00+00:00,192.6,27.598779296875023,93.58360290527344,100068.9375,1.3312617003298586,95.25131197356052,
Mumbai,"Kandivali West, Mumbai - BMC",19.215859,72.831718,2026-01-02 07:45:00+00:00,47.27,26.011102294921898,628.83349609375,100113.9453125,4.850182141788759,93.87583261349012,
Mumbai,"Bandra Kurla Complex, Mumbai - IITM",19.0627,72.84614,2026-01-06 13:30:00+00:00,76.83,25.839227294921898,629.95849609375,100370.9453125,6.507851706947847,91.52910036947866,
Kolkata,"Ballygunge, Kolkata - WBPCB",22.5367507,88.3638022,2025-10-03 04:15:00+00:00,9.8,27.598779296875023,93.58360290527344,100068.9375,1.3312617003298586,95.25131197356052,
Delhi,"ITO, New Delhi - CPCB",28.628624,77.24106,2025-10-08 03:00:00+00:00,48.0,25.542352294921898,399.95849609375,97439.9453125,3.3450370431806973,98.35757781767131,
Kolkata,"Jadavpur, Kolkata - WBPCB",22.49929,88.36917,2025-11-01 11:00:00+00:00,56.77,27.598779296875023,93.58360290527344,100068.9375,1.3312617003298586,95.25131197356052,
Mumbai,"Worli, Mumbai - MPCB",18.9936162,72.8128113,2025-09-02 20:45:00+00:00,35.84,25.839227294921898,629.95849609375,100370.9453125,6.507851706947847,91.52910036947866,
Kolkata,"Jadavpur, Kolkata - WBPCB",22.49929,88.36917,2025-11-09 20:45:00+00:00,145.8,27.598779296875023,93.58360290527344,100068.9375,1.3312617003298586,95.25131197356052,
